"","X10","X30","X50","X70","X90","X0.9","X1.0","X1.1","X1.2","X1.3","WorstCase","expectedDelayPLS","resultDelayPLS","abs(errorPLS)"
"267",43,19,38,0,0,43,19,38,0,0,6.29418e-12,6.29418e-12,7.13521008872933e-12,13.3620279167315
"268",44,30,14,0,12,44,30,14,0,12,8.35536e-12,8.35536e-12,7.6660763800612e-12,8.24959810156359
"269",0,0,68,9,23,0,0,68,9,23,8.91407e-12,8.91407e-12,8.51393533609856e-12,4.48879876309523
"270",0,0,7,53,40,0,0,7,53,40,9.6175e-12,9.6175e-12,1.01400343871829e-11,5.43316233098898
"271",0,24,54,22,0,0,24,54,22,0,6.9785e-12,6.9785e-12,7.31460042064208e-12,4.81622727867137
"272",15,27,17,29,12,15,27,17,29,12,8.76737e-12,8.76737e-12,8.08215731407463e-12,7.81548726613991
"273",42,49,6,0,3,42,49,6,0,3,7.01548e-12,7.01548e-12,7.01805893128749e-12,0.0367605821339545
"274",35,35,30,0,0,35,35,30,0,0,6.18884e-12,6.18884e-12,6.9640486095135e-12,12.5259113099304
"275",19,13,0,20,48,19,13,0,20,48,9.80622e-12,9.80622e-12,9.9508108744659e-12,1.47448124216973
"276",45,33,4,0,18,45,33,4,0,18,8.75405e-12,8.75405e-12,7.95572976964159e-12,9.11943877814735
"277",31,0,0,14,55,31,0,0,14,55,9.94883e-12,9.94883e-12,1.03732629487666e-11,4.26615942544579
"278",52,46,2,0,0,52,46,2,0,0,5.26245e-12,5.26245e-12,6.9220872089429e-12,31.5373487433212
"279",49,5,0,46,0,49,5,0,46,0,7.96627e-12,7.96627e-12,8.05349161685749e-12,1.09488652603396
"280",13,0,49,2,36,13,0,49,2,36,9.54985e-12,9.54985e-12,9.11910978551086e-12,4.51043958270698
"281",63,6,0,14,17,63,6,0,14,17,8.85341e-12,8.85341e-12,8.4424049701422e-12,4.64233588931041
"282",87,0,0,0,13,87,0,0,0,13,8.37039e-12,8.37039e-12,8.13344596113601e-12,2.83074072849642
"283",0,0,0,47,53,0,0,0,47,53,1.03597e-11,1.03597e-11,1.07182440629486e-11,3.46095024902855
"284",55,0,0,45,0,55,0,0,45,0,7.94478e-12,7.94478e-12,8.10197701472753e-12,1.97862010939922
"285",0,0,63,0,37,0,0,63,0,37,9.36918e-12,9.36918e-12,9.09402728265357e-12,2.93678547478464
"288",0,13,29,58,0,0,13,29,58,0,7.57e-12,7.57e-12,8.01784670101639e-12,5.91607266864451
"289",1,0,0,16,83,1,0,0,16,83,1.01567e-11,1.01567e-11,1.17680974476019e-11,15.8653642187115
"291",0,57,0,0,43,0,57,0,0,43,9.05581e-12,9.05581e-12,8.89350023659821e-12,1.79232739425622
"293",11,25,64,0,0,11,25,64,0,0,6.57968e-12,6.57968e-12,6.9734400284537e-12,5.98448600013524
"294",27,18,0,55,0,27,18,0,55,0,8.11187e-12,8.11187e-12,8.01328572166963e-12,1.2153089032537
"295",45,4,34,17,0,45,4,34,17,0,7.35751e-12,7.35751e-12,7.56242664937423e-12,2.78513585947193
"296",52,0,8,0,40,52,0,8,0,40,9.61604e-12,9.61604e-12,9.42567325086723e-12,1.9796792560427
"297",28,0,5,24,43,28,0,5,24,43,9.72968e-12,9.72968e-12,9.90430062792403e-12,1.7947211822386
"299",38,14,0,48,0,38,14,0,48,0,8.00548e-12,8.00548e-12,7.96890090504373e-12,0.45692569285376
